_index,_type,_id,_score,_source.agent.ip,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.dpkg_status,_source.data.package,_source.data.arch,_source.data.version,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.hipaa,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.id,_source.rule.nist_800_53,_source.rule.gpg13,_source.rule.gdpr,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.syscheck.size_before,_source.syscheck.uname_after,_source.syscheck.mtime_after,_source.syscheck.inode_before,_source.syscheck.size_after,_source.syscheck.gid_after,_source.syscheck.md5_before,_source.syscheck.sha256_before,_source.syscheck.mtime_before,_source.syscheck.mode,_source.syscheck.path,_source.syscheck.sha1_after,_source.syscheck.changed_attributes,_source.syscheck.gname_after,_source.syscheck.uid_after,_source.syscheck.perm_after,_source.syscheck.event,_source.syscheck.md5_after,_source.syscheck.sha1_before,_source.syscheck.sha256_after,_source.syscheck.inode_after,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.data.extra_data,_source.data.status,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.decoder.parent,_source.data.uid,_source.data.dstuser,_source.data.id,_source.data.sca.score,_source.data.sca.total_checks,_source.data.sca.file,_source.data.sca.policy_id,_source.data.sca.invalid,_source.data.sca.description,_source.data.sca.scan_id,_source.data.sca.passed,_source.data.sca.failed,_source.data.sca.type,_source.data.sca.policy,_source.data.sca.check.result,_source.data.sca.check.remediation,_source.data.sca.check.previous_result,_source.data.sca.check.compliance.pci_dss,_source.data.sca.check.compliance.hipaa,_source.data.sca.check.compliance.tsc,_source.data.sca.check.compliance.cis_csc,_source.data.sca.check.compliance.gdpr_IV,_source.data.sca.check.compliance.cis,_source.data.sca.check.compliance.nist_800_53,_source.data.sca.check.compliance.gpg_13,_source.data.sca.check.description,_source.data.sca.check.id,_source.data.sca.check.title,_source.data.sca.check.rationale,_source.data.sca.check.command,_source.rule.gdpr_IV,_source.rule.cis,_source.rule.cis_csc,_source.rule.gpg_13,_source.data.srcuser,_source.data.tty,_source.data.pwd,_source.data.command,_source.decoder.ftscomment,_source.data.sca.check.references,_source.data.sca.check.file,_source.data.sca.check.directory,_source.data.sca.check.reason,_source.data.sca.check.status,_source.decoder,_source.data.protocol,_source.data.srcip,_source.data.url
racVM-alerts-4.x-2022.04.05,_doc,QKt_-n8Bo1kLDy8QM0rw,2.168571,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,43,FALSE,7,"[""2.2"",""1.2.3""]", ,"[""CC7.1"",""CC7.2"",""CC6.6""]",CIS Benchmark for Debian/Linux 10: Ensure wireless interfaces are disabled,"[""sca""]",19007,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175112,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,Run the following command to disable any wireless interfaces: # nmcli radio all off, ,1.2.3, ,CC6.6,"15.4,15.5", ,3.1.2, , ,Wireless networking is used when wired networks are unavailable. Debian contains a wireless tool kit to allow system administrators to configure and use wireless networks.,2577,Ensure wireless interfaces are disabled,"If wireless is not to be used, wireless devices can be disabled to reduce the potential attack surface.","[""nmcli radio wifi""]", ,"[""3.1.2""]","[""15.4"",""15.5""]", , , , , , ,nmcli(1) - Linux man page, , , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,Qat_-n8Bo1kLDy8QM0rw,2.168571,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,44,FALSE,7,"[""2.2"",""2.2.4""]", ,"[""CC7.1"",""CC7.2"",""CC5.2""]",CIS Benchmark for Debian/Linux 10: Ensure packet redirect sending is disabled,"[""sca""]",19007,"[""CM.1"",""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175112,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,Set the following parameters in /etc/sysctl.conf or a /etc/sysctl.d/* file: net.ipv4.conf.all.send_redirects = 0 net.ipv4.conf.default.send_redirects = 0 Run the following commands to set the active kernel parameters: # sysctl -w net.ipv4.conf.all.send_redirects=0 # sysctl -w net.ipv4.conf.default.send_redirects=0 # sysctl -w net.ipv4.route.flush=1, ,2.2.4, ,CC5.2,5.1, ,3.2.1,CM.1, ,"ICMP Redirects are used to send routing information to other hosts. As a host itself does not act as a router (in a host only configuration), there is no need to send redirects.",2578,Ensure packet redirect sending is disabled,An attacker could use a compromised host to send invalid ICMP redirects to other router devices in an attempt to corrupt routing and have users access a system set up by the attacker as opposed to a valid system.,"[""sysctl net.ipv4.conf.all.send_redirects""]", ,"[""3.2.1""]","[""5.1""]", , , , , , , , , , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,RKt_-n8Bo1kLDy8QM0rw,2.168571,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,47,FALSE,7,"[""2.2"",""2.2.4""]", ,"[""CC7.1"",""CC7.2"",""CC5.2""]",CIS Benchmark for Debian/Linux 10: Ensure ICMP redirects are not accepted,"[""sca""]",19007,"[""CM.1"",""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175112,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,Set the following parameters in /etc/sysctl.conf or a /etc/sysctl.d/* file: net.ipv4.conf.all.accept_redirects = 0 net.ipv4.conf.default.accept_redirects = 0 Run the following commands to set the active kernel parameters: # sysctl -w net.ipv4.conf.all.accept_redirects=0 # sysctl -w net.ipv4.conf.default.accept_redirects=0 # sysctl -w net.ipv4.route.flush=1 IF IPv6 is enabled: Set the following parameters in /etc/sysctl.conf or a /etc/sysctl.d/* file: net.ipv6.conf.all.accept_redirects = 0 net.ipv6.conf.default.accept_redirects = 0 Run the following commands to set the active kernel parameters: # sysctl -w net.ipv6.conf.all.accept_redirects=0 # sysctl -w net.ipv6.conf.default.accept_redirects=0 # sysctl -w net.ipv6.route.flush=1, ,2.2.4, ,CC5.2,5.1, ,3.3.2,CM.1, ,"ICMP redirect messages are packets that convey routing information and tell your host (acting as a router) to send packets via an alternate path. It is a way of allowing an outside routing device to update your system routing tables. By setting net.ipv4.conf.all.accept_redirects to 0, the system will not accept any ICMP redirect messages, and therefore, won't allow outsiders to update the system's routing tables.",2581,Ensure ICMP redirects are not accepted,Attackers could use bogus ICMP redirect messages to maliciously alter the system routing tables and get them to send packets to incorrect networks and allow your system packets to be captured.,"[""sysctl net.ipv4.conf.all.accept_redirects"",""sysctl net.ipv4.conf.default.accept_redirects""]", ,"[""3.3.2""]","[""5.1""]", , , , , , , , , , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,Rat_-n8Bo1kLDy8QM0rw,2.168571,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,48,FALSE,7,"[""2.2"",""2.2.4""]", ,"[""CC7.1"",""CC7.2"",""CC5.2""]",CIS Benchmark for Debian/Linux 10: Ensure secure ICMP redirects are not accepted,"[""sca""]",19007,"[""CM.1"",""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175112,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,Set the following parameters in /etc/sysctl.conf or a /etc/sysctl.d/* file: net.ipv4.conf.all.secure_redirects = 0 net.ipv4.conf.default.secure_redirects = 0. Run the following commands to set the active kernel parameters: # sysctl -w net.ipv4.conf.all.secure_redirects=0 # sysctl -w net.ipv4.conf.default.secure_redirects=0 # sysctl -w net.ipv4.route.flush=1, ,2.2.4, ,CC5.2,5.1, ,3.3.3,CM.1, ,"Secure ICMP redirects are the same as ICMP redirects, except they come from gateways listed on the default gateway list. It is assumed that these gateways are known to your system, and that they are likely to be secure.",2582,Ensure secure ICMP redirects are not accepted,It is still possible for even known gateways to be compromised. Setting net.ipv4.conf.all.secure_redirects to 0 protects the system from routing table updates by possibly compromised known gateways.,"[""sysctl net.ipv4.conf.all.secure_redirects""]", ,"[""3.3.3""]","[""5.1""]", , , , , , , , , , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,R6t_-n8Bo1kLDy8QM0rw,2.168571,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,50,FALSE,7,"[""2.2"",""2.2.4""]", ,"[""CC7.1"",""CC7.2"",""CC5.2""]",CIS Benchmark for Debian/Linux 10: Ensure broadcast ICMP requests are ignored,"[""sca""]",19007,"[""CM.1"",""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175112,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,Set the following parameters in /etc/sysctl.conf or a /etc/sysctl.d/* file: net.ipv4.icmp_echo_ignore_broadcasts = 1. Run the following commands to set the active kernel parameters: # sysctl -w net.ipv4.icmp_echo_ignore_broadcasts=1 # sysctl -w net.ipv4.route.flush=1, ,2.2.4, ,CC5.2,5.1, ,3.3.5,CM.1, ,Setting net.ipv4.icmp_echo_ignore_broadcasts to 1 will cause the system to ignore all ICMP echo and timestamp requests to broadcast and multicast addresses.,2584,Ensure broadcast ICMP requests are ignored,"Accepting ICMP echo and timestamp requests with broadcast or multicast destinations for your network could be used to trick your host into starting (or participating) in a Smurf attack. A Smurf attack relies on an attacker sending large amounts of ICMP broadcast messages with a spoofed source address. All hosts receiving this message and responding would send echo-reply messages back to the spoofed address, which is probably not routable. If many hosts respond to the packets, the amount of traffic on the network could be significantly multiplied.","[""sysctl net.ipv4.icmp_echo_ignore_broadcasts"",""grep -Rh net\\.ipv4\\.icmp_echo_ignore_broadcasts /etc/sysctl.conf /etc/sysctl.d""]", ,"[""3.3.5""]","[""5.1""]", , , , , , , , , , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,Tat_-n8Bo1kLDy8QM0rw,2.168571,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,56,FALSE,7,"[""2.2"",""2.2.3""]","[""164.312.b""]","[""CC7.1"",""CC7.2"",""CC5.2""]",CIS Benchmark for Debian/Linux 10: Ensure SCTP is disabled,"[""sca""]",19007,"[""CM.1"",""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175112,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,Edit or create a file in the /etc/modprobe.d/ directory ending in .conf Example: vim /etc/modprobe.d/sctp.conf and add the following line: install sctp /bin/true, ,2.2.3,164.312.b,CC5.2,9.2,35.7.d,3.4.2,CM.1,4.3,"The Stream Control Transmission Protocol (SCTP) is a transport layer protocol used to support message oriented communication, with several streams of messages in one connection. It serves a similar function as TCP and UDP, incorporating features of both. It is message-oriented like UDP, and ensures reliable in-sequence transport of messages with congestion control like TCP.",2590,Ensure SCTP is disabled,"If the protocol is not being used, it is recommended that kernel module not be loaded, disabling the service to reduce the potential attack surface.","[""modprobe -n -v sctp""]","[""35.7.d""]","[""3.4.2""]","[""9.2""]","[""4.3""]", , , , , , , , , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,T6t_-n8Bo1kLDy8QM0rw,2.168571,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,58,FALSE,7,"[""2.2"",""2.2.3""]","[""164.312.b""]","[""CC7.1"",""CC7.2"",""CC5.2""]",CIS Benchmark for Debian/Linux 10: Ensure TIPC is disabled,"[""sca""]",19007,"[""CM.1"",""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175112,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,Edit or create a file in the /etc/modprobe.d/ directory ending in .conf Example: vim /etc/modprobe.d/tipc.conf and add the following line: install tipc /bin/true, ,2.2.3,164.312.b,CC5.2,9.2,35.7.d,3.4.4,CM.1,4.3,The Transparent Inter-Process Communication (TIPC) protocol is designed to provide communication between cluster nodes.,2592,Ensure TIPC is disabled,"If the protocol is not being used, it is recommended that kernel module not be loaded, disabling the service to reduce the potential attack surface.","[""modprobe -n -v tipc""]","[""35.7.d""]","[""3.4.4""]","[""9.2""]","[""4.3""]", , , , , , , , , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,Uat_-n8Bo1kLDy8QM0rw,2.168571,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,59,FALSE,7,"[""2.2"",""1.2.1""]", ,"[""CC7.1"",""CC7.2"",""CC8.1""]",CIS Benchmark for Debian/Linux 10: Ensure ufw service is enabled,"[""sca""]",19007,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175112,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,Run the following command to enable ufw: # ufw enable, ,1.2.1, ,CC8.1,9.4, ,3.5.2.1, , ,"UncomplicatedFirewall (ufw) is a frontend for iptables. ufw provides a framework for managing netfilter, as well as a command-line and available graphical user interface for manipulating the firewall. Ensure that the ufw service is enabled to protect your system.",2594,Ensure ufw service is enabled,The ufw service must be enabled and running in order for ufw to protect the system,"[""systemctl is-enabled ufw"",""ufw status""]", ,"[""3.5.2.1""]","[""9.4""]", , , , , , , , , , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,Uqt_-n8Bo1kLDy8QM0rw,2.168571,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,60,FALSE,7,"[""2.2"",""1.2.1""]", ,"[""CC7.1"",""CC7.2"",""CC8.1""]",CIS Benchmark for Debian/Linux 10: Ensure default deny firewall policy,"[""sca""]",19007,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175112,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,Run the following commands to implement a default deny policy: # ufw default deny incoming # ufw default deny outgoing # ufw default deny routed, ,1.2.1, ,CC8.1,9.4, ,3.5.2.2, , ,A default deny all policy on connections ensures that any unconfigured network usage will be rejected.,2595,Ensure default deny firewall policy,With a default accept policy the firewall will accept any packet that is not configured to be denied. It is easier to white list acceptable usage than to black list unacceptable usage.,"[""ufw status verbose""]", ,"[""3.5.2.2""]","[""9.4""]", , , , , , , , , , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,Vat_-n8Bo1kLDy8QM0rw,2.168571,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,4,FALSE,3,"[""2.2"",""1.2""]", ,"[""CC7.1"",""CC7.2"",""CC6.6""]",CIS Benchmark for Debian/Linux 10: Ensure base chains exist,"[""sca""]",19009,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175112,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10, ,Run the following command to create the base chains: # nft create chain inet <table name> <base chain name> { type filter hook <(input|forward|output)> priority 0 \; } . Example: # nft create chain inet filter input { type filter hook input priority 0 \; } # nft create chain inet filter forward { type filter hook forward priority 0\; } # nft create chain inet filter output { type filter hook output priority 0 \; }, ,1.2, ,CC6.6,9.4, ,3.5.3.3, , ,"Chains are containers for rules. They exist in two kinds, base chains and regular chains. A base chain is an entry point for packets from the networking stack, a regular chain may be used as jump target and is used for better rule organization.",2598,Ensure base chains exist,"If a base chain doesn't exist with a hook for input, forward, and delete, packets that would flow through those chains will not be touched by nftables.","[""nft list ruleset""]", ,"[""3.5.3.3""]","[""9.4""]", , , , , , , , , ,Invalid path or wrong permissions to run command 'nft list ruleset',Not applicable,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,V6t_-n8Bo1kLDy8QNEpp,2.168571,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,62,FALSE,7,"[""2.2"",""1.2""]", ,"[""CC7.1"",""CC7.2"",""CC6.6""]",CIS Benchmark for Debian/Linux 10: Ensure nftables service is enabled,"[""sca""]",19007,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175112,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,Run the following command to enable the nftables service: # systemctl enable nftables, ,1.2, ,CC6.6,9.4, ,3.5.3.7, , ,"The nftables service allows for the loading of nftables rulesets during boot, or starting of the nftables service.",2600,Ensure nftables service is enabled,The nftables service restores the nftables rules from the rules files referenced in the /etc/sysconfig/nftables.conf file during boot or the starting of the nftables service.,"[""systemctl is-enabled nftables""]", ,"[""3.5.3.7""]","[""9.4""]", , , , , , , , , , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,Wqt_-n8Bo1kLDy8QNEpp,2.168571,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,65,FALSE,7,"[""2.2"",""1.2.1""]", ,"[""CC7.1"",""CC7.2"",""CC8.1""]",CIS Benchmark for Debian/Linux 10: Ensure IPv6 default deny firewall policy,"[""sca""]",19007,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175112,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,"Run the following commands to implement a default DROP policy: # ip6tables -P INPUT DROP # ip6tables -P OUTPUT DROP # ip6tables -P FORWARD DROP. Notes: Changing firewall settings while connected over network can result in being locked out of the system. Remediation will only affect the active system firewall, be sure to configure the default policy in your firewall management to apply on boot as well.", ,1.2.1, ,CC8.1,9.4, ,3.5.4.2.1, , ,A default deny all policy on connections ensures that any unconfigured network usage will be rejected.,2603,Ensure IPv6 default deny firewall policy,With a default accept policy the firewall will accept any packet that is not configured to be denied. It is easier to white list acceptable usage than to black list unacceptable usage.,"[""ip6tables -L""]", ,"[""3.5.4.2.1""]","[""9.4""]", , , , , , , , , , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,W6t_-n8Bo1kLDy8QNEpp,2.168571,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,66,FALSE,7,"[""2.2"",""1.2.1""]", ,"[""CC7.1"",""CC7.2"",""CC8.1""]",CIS Benchmark for Debian/Linux 10: Ensure IPv6 loopback traffic is configured,"[""sca""]",19007,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175112,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,Run the following commands to implement the loopback rules: # ip6tables -A INPUT -i lo -j ACCEPT # ip6tables -A OUTPUT -o lo -j ACCEPT # ip6tables -A INPUT -s ::1 -j DROP, ,1.2.1, ,CC8.1,9.4, ,3.5.4.2.2, , ,Configure the loopback interface to accept traffic. Configure all other interfaces to deny traffic to the loopback network (::1).,2604,Ensure IPv6 loopback traffic is configured,"Loopback traffic is generated between processes on machine and is typically critical to operation of the system. The loopback interface is the only place that loopback network (::1) traffic should be seen, all other interfaces should ignore traffic on this network as an anti-spoofing measure.","[""ip6tables -L INPUT -v -n""]", ,"[""3.5.4.2.2""]","[""9.4""]", , , , , , , , , , , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,ZKt_-n8Bo1kLDy8QNEpq,2.168571,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,75,FALSE,7,"[""2.2"",""10.2.5""]","[""164.312.b""]","[""CC7.1"",""CC7.2"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3"",""CC7.4""]",CIS Benchmark for Debian/Linux 10: Ensure events that modify the system's network environment are collected,"[""sca""]",19007,"[""CM.1"",""AU.14"",""AC.7""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175112,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,"For 32 bit systems Edit or create a file in the /etc/audit/rules.d/ directory ending in .rules Example: vi /etc/audit/rules.d/system-locale.rules and add the following lines: -a always,exit -F arch=b32 -S sethostname -S setdomainname -k system-locale      -w /etc/issue -p wa -k system-locale      -w /etc/issue.net -p wa -k system-locale     -w /etc/hosts -p wa -k system-locale-w /etc/network -p wa -k system-locale     For 64 bit systems Edit or create a file in the /etc/audit/rules.d/ directory ending in .rules Example: vi /etc/audit/rules.d/system-locale.rules   and add the following lines:  -a always,exit -F arch=b64 -S sethostname -S setdomainname -k system-locale   -a always,exit -F arch=b32 -S sethostname -S setdomainname -k system-locale       -w /etc/issue -p wa -k system-locale          -w /etc/issue.net -p wa -k system-locale           -w /etc/hosts -p wa -k system-locale         -w /etc/network -p wa -k system-locale", ,10.2.5,164.312.b,"CC6.1,CC6.8,CC7.2,CC7.3,CC7.4",5.5,"35.7,32.2",4.1.5,"AU.14,AC.7",7.8,"Record changes to network environment files or system calls. The below parameters monitor the sethostname (set the systems host name) or setdomainname (set the systems domainname) system calls, and write an audit event on system call exit. The other parameters monitor the /etc/issue and /etc/issue.net files (messages displayed pre- login), /etc/hosts (file containing host names and associated IP addresses) and /etc/sysconfig/network (directory containing network interface scripts and configurations) files.",2613,Ensure events that modify the system's network environment are collected,"Monitoring sethostname and setdomainname will identify potential unauthorized changes to host and domainname of a system. The changing of these names could potentially break security parameters that are set based on those names. The /etc/hosts file is monitored for changes in the file that can indicate an unauthorized intruder is trying to change machine associations with IP addresses and trick users and processes into connecting to unintended machines. Monitoring /etc/issue and /etc/issue.net is important, as intruders could put disinformation into those files and trick users into providing information to the intruder. Monitoring /etc/network is important as it can show if network interfaces or scripts are being modified in a way that can lead to the machine becoming unavailable or compromised. All audit records will be tagged with the identifier ""system-locale.""", ,"[""35.7"",""32.2""]","[""4.1.5""]","[""5.5""]","[""7.8""]", , , , , , , ,"[""/etc/audit""]", , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,Zat_-n8Bo1kLDy8QNEpq,2.168571,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,76,FALSE,7,"[""2.2"",""10.2.5""]","[""164.312.b""]","[""CC7.1"",""CC7.2"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3"",""CC7.4""]",CIS Benchmark for Debian/Linux 10: Ensure events that modify the system's Mandatory Access Controls are collected,"[""sca""]",19007,"[""CM.1"",""AU.14"",""AC.7""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175112,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,On systems using AppArmor add the following line to the /etc/audit/audit.rules file: -w /etc/apparmor/ -p wa -k MAC-policy | -w /etc/apparmor.d/ -p wa -k MAC-policy. Notes: Reloading the auditd config to set active settings may require a system reboot., ,10.2.5,164.312.b,"CC6.1,CC6.8,CC7.2,CC7.3,CC7.4",5.5,"35.7,32.2",4.1.6,"AU.14,AC.7",7.8,"Monitor AppArmor mandatory access control. The parameters below monitor any write access (potential additional, deletion or modification of files in the directory) or attribute changes to the /etc/apparmor and /etc/apparmor.d directories.",2614,Ensure events that modify the system's Mandatory Access Controls are collected,"Changes to files in these directories could indicate that an unauthorized user is attempting to modify access controls and change security contexts, leading to a compromise of the system.", ,"[""35.7"",""32.2""]","[""4.1.6""]","[""5.5""]","[""7.8""]", , , , , , , ,"[""/etc/audit""]", , ,"{""name"":""sca""}", , , 
racVM-alerts-4.x-2022.04.05,_doc,aKt_-n8Bo1kLDy8QNEpq,2.168571,192.168.32.147,administrator-virtual-machine,2,racVM-manager, , , , ,79,FALSE,7,"[""2.2"",""10.2.5""]","[""164.312.b""]","[""CC7.1"",""CC7.2"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3"",""CC7.4""]",CIS Benchmark for Debian/Linux 10: Ensure discretionary access control permission modification events are collected,"[""sca""]",19007,"[""CM.1"",""AU.14"",""AC.7""]", ,"[""IV_35.7.d""]",sca, ,log,4/5/2022 16:11,sca,1649175112,4/5/2022 16:11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1637969196, , ,check,CIS Benchmark for Debian/Linux 10,failed,"For 64 bit systems edit or create a file in the /etc/audit/rules.d/ directory ending in .rules and add the following lines: -a always,exit -F arch=b64 -S chmod -S fchmod -S fchmodat -F auid>=1000 -F auid!=4294967295 -k perm_mod | -a always,exit -F arch=b32 -S chmod -S fchmod -S fchmodat -F auid>=1000 -F auid!=4294967295 -k perm_mod | -a always,exit -F arch=b64 -S chown -S fchown -S fchownat -S lchown -F auid>=1000 -F auid!=4294967295 -k perm_mod | -a always,exit -F arch=b32 -S chown -S fchown -S fchownat -S lchown -F auid>=1000 -F auid!=4294967295 -k perm_mod | -a always,exit -F arch=b64 -S setxattr -S lsetxattr -S fsetxattr -S removexattr -S lremovexattr -S fremovexattr -F auid>=1000 -F auid!=4294967295 -k perm_mod | -a always,exit -F arch=b32 -S setxattr -S lsetxattr -S fsetxattr -S removexattr -S lremovexattr -S fremovexattr -F auid>=1000 -F auid!=4294967295 -k perm_mod. Notes: Reloading the auditd config to set active settings may require a system reboot.", ,10.2.5,164.312.b,"CC6.1,CC6.8,CC7.2,CC7.3,CC7.4",5.5,"35.7,32.2",4.1.9,"AU.14,AC.7",7.8,"Monitor changes to file permissions, attributes, ownership and group. The parameters in this section track changes for system calls that affect file permissions and attributes. The chmod , fchmod and fchmodat system calls affect the permissions associated with a file. The chown , fchown , fchownat and lchown system calls affect owner and group attributes on a file. The setxattr , lsetxattr , fsetxattr (set extended file attributes) and removexattr , lremovexattr , fremovexattr (remove extended file attributes) control extended file attributes. In all cases, an audit record will only be written for non-system user ids (auid >= 1000) and will ignore Daemon events (auid = 4294967295). All audit records will be tagged with the identifier ""perm_mod.""",2617,Ensure discretionary access control permission modification events are collected,Monitoring for changes in file attributes could alert a system administrator to activity that could indicate intruder activity or policy violation., ,"[""35.7"",""32.2""]","[""4.1.9""]","[""5.5""]","[""7.8""]", , , , , , , ,"[""/etc/audit""]", , ,"{""name"":""sca""}", , , 
